AUTHOR,TITLE,FORM,TYPE
"UNKNOWN MASTER, Italian",Binding of Satan and the Judges,painting,religious
"UNKNOWN MASTER, Italian",Last Judgment,painting,religious
"UNKNOWN MASTER, Italian",Assumption of the Virgin,painting,religious
"UNKNOWN MASTER, Italian",Life of St Benedict,painting,religious
"UNKNOWN MASTER, Italian",Christ in Repose,painting,religious
"UNKNOWN MASTER, Italian",Death of the Knight of Celano,painting,religious
"UNKNOWN MASTER, Italian",Death of the Virgin,painting,religious
"UNKNOWN MASTER, Italian",Story of Dido: Arrival of Jarbas Threatening Carthage,painting,mythological
"UNKNOWN MASTER, Italian",Story of Dido: Jarbas Proposing Marriage to Dido,painting,mythological
"UNKNOWN MASTER, Italian",Story of Dido: Dido Accepting the Marriage Contract,painting,mythological
"UNKNOWN MASTER, Italian",Story of Dido: Death of Dido,painting,mythological
"UNKNOWN MASTER, Italian",Five Famous Men,painting,portrait
"UNKNOWN MASTER, Italian",Five Famous Men (detail),painting,portrait
"UNKNOWN MASTER, Italian",Five Famous Men (detail),painting,portrait
"UNKNOWN MASTER, Italian",Picture cycle from the Stanza di Griselda,painting,mythological
"UNKNOWN MASTER, Italian",Scene from the picture cycle from the Stanza di Griselda,painting,mythological
"UNKNOWN MASTER, Italian",Scene from the picture cycle from the Stanza di Griselda,painting,mythological
"UNKNOWN MASTER, Italian",The Judgment of Paris,painting,mythological
"UNKNOWN MASTER, Italian",Josaphat,painting,religious
"UNKNOWN MASTER, Italian",Judith,painting,mythological
"UNKNOWN MASTER, Italian",Virgin and Child Enthroned with the Doctors of the Church,painting,religious
"UNKNOWN MASTER, Italian",Madonna and Child Enthroned with Saints,painting,religious
"UNKNOWN MASTER, Italian",Madonna and Child,painting,religious
"UNKNOWN MASTER, Italian",Madonna Enthroned with Saints,painting,religious
"UNKNOWN MASTER, Italian",Madonna and Child Enthroned with Saints,painting,religious
"UNKNOWN MASTER, Italian",Madonna and Child Enthroned with Saints (detail),painting,religious
"UNKNOWN MASTER, Italian",Virgin and Child,painting,religious
"UNKNOWN MASTER, Italian",Madonna and Child with a Goldfinch,painting,religious
"UNKNOWN MASTER, Italian",Madonna del Parto,painting,religious
"UNKNOWN MASTER, Italian",Vaulting fresco,painting,religious
"UNKNOWN MASTER, Italian",Vaulting fresco,painting,religious
"UNKNOWN MASTER, Italian",Offering of the Keys,painting,religious
"UNKNOWN MASTER, Italian",Offering of the Keys,painting,historical
"UNKNOWN MASTER, Italian",Matteo Olivieri,painting,portrait
"UNKNOWN MASTER, Italian","Portrait of a Man, Portrait of a Woman",painting,portrait
"UNKNOWN MASTER, Italian",Family of Uberto de' Sacrati,painting,portrait
"UNKNOWN MASTER, Italian",Execution of Savonarola on the Piazza della Signoria,painting,historical
"UNKNOWN MASTER, Italian",Ordeal of Girolamo Savonarola in Piazza Signoria,painting,religious
"UNKNOWN MASTER, Italian",The Sick at a Shrine,painting,religious
"UNKNOWN MASTER, Italian",St Jerome Removing a Thorn from the Paw of a Lion,painting,religious
"UNKNOWN MASTER, Italian",View of Genoa,painting,landscape
"UNKNOWN MASTER, Italian",View of the ground floor hall,painting,mythological
"UNKNOWN MASTER, Italian",View of the ground floor hall,painting,mythological
"UNKNOWN MASTER, Italian",View of the ground floor hall,painting,mythological
"UNKNOWN MASTER, Italian",View of the ground floor hall,painting,mythological
"UNKNOWN MASTER, Italian",View into the portico and the courtyard loggia,painting,mythological
"UNKNOWN MASTER, Italian",View of the courtyard loggia,painting,mythological
"UNKNOWN MASTER, Italian",Guardroom,painting,mythological
"UNKNOWN MASTER, Italian",Bakery and butcher shop,painting,mythological
"UNKNOWN MASTER, Italian",Fruit and vegetable stands,painting,mythological
"UNKNOWN MASTER, Italian",Tailor's and fabric shop,painting,mythological
"UNKNOWN MASTER, Italian",Fruit and vegetable stands (detail),painting,mythological
"UNKNOWN MASTER, Italian",Fruit and vegetable stands (detail),painting,mythological
"UNKNOWN MASTER, Italian",Apothecary's shop,painting,mythological
"UNKNOWN MASTER, Italian",Dry-goods shop,painting,mythological
"UNKNOWN MASTER, Italian",Apothecary's shop (detail),painting,mythological
"UNKNOWN MASTER, Italian",Tailor's and fabric shop (detail),painting,mythological
"UNKNOWN MASTER, Italian",Apothecary's shop (detail),painting,mythological
"UNKNOWN MASTER, Italian",Madonna and Child with Donor,painting,religious
"UNKNOWN MASTER, Italian",Episode from Torquato Tasso's Aminta,painting,mythological
"UNKNOWN MASTER, Italian",Episode from Torquato Tasso's Aminta,painting,mythological
"UNKNOWN MASTER, Italian",Sacra Conversazione,painting,religious
"UNKNOWN MASTER, Italian",Cosimo I de' Medici,painting,portrait
"UNKNOWN MASTER, Italian",Cosimo II de' Medici with Governess,painting,portrait
"UNKNOWN MASTER, Italian",Allegorical Portrait of Dante,painting,mythological
"UNKNOWN MASTER, Italian",Decorative grotesques,painting,other
"UNKNOWN MASTER, Italian",Holy Family with St Elisabeth and the Infant St John the Baptist,painting,religious
"UNKNOWN MASTER, Italian",Madonna with Child,painting,religious
"UNKNOWN MASTER, Italian",The Mystic Marriage of St Catherine,painting,religious
"UNKNOWN MASTER, Italian",Beheading of the Baptist,painting,religious
"UNKNOWN MASTER, Italian",Portrait of Torquato Tasso,painting,portrait
"UNKNOWN MASTER, Italian","Virgin and Child with Sts Elizabeth, John and Michael",painting,religious
"UNKNOWN MASTER, Italian",Virgin and Child with Four Saints,painting,religious
"UNKNOWN MASTER, Italian",Virgin and Child with the Infant John the Baptist and Saints,painting,religious
"UNKNOWN MASTER, Italian",Virgin with the Christ Child and the Infant St John,painting,religious
"UNKNOWN MASTER, Italian",Fortune,painting,mythological
"UNKNOWN MASTER, Italian",The Battle of the Ticino,painting,historical
"UNKNOWN MASTER, Italian",St John the Baptist,painting,religious
"UNKNOWN MASTER, Italian",Basket of Fruit,painting,still-life
"UNKNOWN MASTER, Italian",Portrait of Caterina de' Medici,painting,portrait
"UNKNOWN MASTER, Italian",Suicide of Cato,painting,historical
"UNKNOWN MASTER, Italian",Portrait of Dogs with a Cat and a Rabbit,painting,genre
"UNKNOWN MASTER, Italian",Donatello,painting,portrait
"UNKNOWN MASTER, Italian",Ferdinando I de' Medici Dressed as Gran Maestro of the Order of St Stephen,painting,portrait
"UNKNOWN MASTER, Italian",View of the Piazza Signoria with Fireworks on St John's Day,painting,landscape
"UNKNOWN MASTER, Italian",Young Woman Sleeping,painting,portrait
"UNKNOWN MASTER, Italian",Vase of Flowers,painting,still-life
"UNKNOWN MASTER, Italian",Portrait of Anne Boleyn,painting,portrait
"UNKNOWN MASTER, Italian",Portrait of Ferdinando Gonzaga,painting,portrait
"UNKNOWN MASTER, Italian",Mocking of Christ,painting,religious
"UNKNOWN MASTER, Italian",A Curious Scene,painting,other
"UNKNOWN MASTER, Italian",Grand Duke Gian Gastone in Bed,painting,historical
"UNKNOWN MASTER, Italian",Statue of Enrico Scrovegni,painting,other
"UNKNOWN MASTER, Italian",Sepulchral monument,painting,other
"UNKNOWN MASTER, Italian",Equestrian monument to Paolo Savelli,painting,portrait
"UNKNOWN MASTER, Italian",Adoration of St Mark,painting,religious
"UNKNOWN MASTER, Italian",Monument to Niccolò Orsini,painting,other
"UNKNOWN MASTER, Italian",Portrait of a Medici,painting,portrait
"UNKNOWN MASTER, Italian",Pope Giovanni I,painting,portrait
"UNKNOWN MASTER, Netherlandish",The Entry into Jerusalem,painting,religious
"UNKNOWN MASTER, Netherlandish",Calvary of Hendrik van Rijn,painting,religious
"UNKNOWN MASTER, Netherlandish",Memorial Tablet,painting,other
"UNKNOWN MASTER, Netherlandish",Eighteen Scenes from the Life of Christ,painting,religious
"UNKNOWN MASTER, Netherlandish",Portrait of Lysbeth van Duvenvoorde,painting,portrait
"UNKNOWN MASTER, Netherlandish",Caesar Augustus and the Tiburtine Sibyl,painting,historical
"UNKNOWN MASTER, Netherlandish",A Bathhouse,painting,other
"UNKNOWN MASTER, Netherlandish","Four Canons with Sts Augustine and Jerome, with the Visitation",painting,religious
"UNKNOWN MASTER, Netherlandish",The Martyrdom of St Lucy,painting,religious
"UNKNOWN MASTER, Netherlandish",Martyrdom of St John the Evangelist,painting,religious
"UNKNOWN MASTER, Netherlandish",Mount Calvary,painting,religious
"UNKNOWN MASTER, Netherlandish",Paradise with the Creation of Adam and the Fall of Man,painting,religious
"UNKNOWN MASTER, Netherlandish",Portrait of Charles V,painting,portrait
"UNKNOWN MASTER, Netherlandish",Portrait of Mary of Hungary,painting,portrait
"UNKNOWN MASTER, Netherlandish",The Good Samaritan,painting,religious
"UNKNOWN MASTER, Netherlandish",St Jerome of Noordwijk,painting,religious
"UNKNOWN MASTER, Netherlandish",Triptych with the Crucifixion and Donors,painting,religious
"UNKNOWN MASTER, Netherlandish",Triptych,painting,religious
"UNKNOWN MASTER, Netherlandish",Two wings of an altarpiece,painting,religious
"UNKNOWN MASTER, Portuguese",Virgin with St Anne,painting,religious
"UNKNOWN MASTER, Portuguese",Man with a Glass of Wine,painting,portrait
"UNKNOWN MASTER, Portuguese",Young Nobleman,painting,portrait
"UNKNOWN MASTER, Spanish",Retable of St Christopher,painting,religious
"UNKNOWN MASTER, Spanish",Scenes from the Life of St Dominic,painting,religious
"UNKNOWN MASTER, Spanish",The Life of St Eulalia,painting,religious
"UNKNOWN MASTER, Spanish",Retable (detail),painting,religious
"UNKNOWN MASTER, Spanish",Coronation of Mary,painting,religious
"UNKNOWN MASTER, Spanish",Madonna with Christ Child and Angels Playing Music,painting,religious
"UNKNOWN MASTER, Spanish",Altarpiece of the Virgin,painting,religious
"UNKNOWN MASTER, Spanish",The Annunciation,painting,religious
"UNKNOWN MASTER, Spanish",Virgin and Child with Angels and Saints,painting,religious
"UNKNOWN MASTER, Spanish",Madonna with Angels Playing Music and Donor,painting,religious
"UNKNOWN MASTER, Spanish",Adoration of the Magi,painting,religious
"UNKNOWN MASTER, Spanish",St Vincent and a Donor,painting,religious
"UNKNOWN MASTER, Spanish",St Lazarus between Martha and Mary,painting,religious
"UNKNOWN MASTER, Spanish",The Visitation,painting,religious
"UNKNOWN MASTER, Spanish",The Death of the Virgin,painting,religious
"UNKNOWN MASTER, Spanish",Triptych,painting,religious
"UNKNOWN MASTER, Spanish",The Blessing of the Chasuble to St Ildefonso,painting,religious
"UNKNOWN MASTER, Spanish",The Chef,painting,still-life
"UNKNOWN MASTER, Spanish","Still-Life with Game, Fish and Fruits",painting,still-life
"UNKNOWN MASTER, Spanish",Still-Life with a Bowl of Grapes,painting,still-life
"UNKNOWN MASTER, Spanish",Still-Life with a Bowl of Peas,painting,still-life
"UNKNOWN MASTER, Swedish",Ascension of Christ (detail),painting,religious
"UNKNOWN MASTER, Swiss",St Agapitus of Praeneste in the Arena (exterior),painting,religious
"UNKNOWN MASTER, Swiss",The Beheading of St Agapitus of Praeneste (interior),painting,religious
"UNKNOWN MASTER, Swiss",St Remigius Replenishing the Barrel of Wine (exterior),painting,religious
"UNKNOWN MASTER, Swiss",St Remigius and the Burning Wheat (interior),painting,religious
"UNKNOWN MASTER, Swiss",Portrait of a Man Aged 34,painting,portrait
"UNTERBERGER, Christoph",Virgin of Sorrow Surrounded by Angels,painting,religious
"UNTERBERGER, Franz-Richard",View of the Amalfi Coast,painting,landscape
"UNTERBERGER, Franz-Richard",The Bay of Naples,painting,landscape
"UNTERBERGER, Franz-Richard","Grand Canal, Venice",painting,landscape
"UNTERBERGER, Michelangelo",Visitation,painting,religious
"URBANI, Andrea",View of the portego,painting,interior
"URBANI, Andrea",View of a Large Renaissance Palace (I),painting,other
"URBANI, Andrea",View of a Large Renaissance Palace (II),painting,other
"URBANI, Andrea",View of a Villa with a Pool,painting,landscape
"URBANI, Andrea",Landscape with Waterfall,painting,landscape
"URBANI, Andrea",View of the Chinese Room,painting,interior
"URBANI, Andrea",The Judgment of the Mandarin,painting,other
"URBANI, Andrea",The Judgment of the Mandarin (detail),painting,other
"URBANI, Andrea",The Mandarin's Procession,painting,other
"URBANI, Andrea",The Mandarin's Procession (detail),painting,other
"URBANI, Andrea",View of the Room of Astrea,painting,interior
"URBANI, Andrea",Sleeping Eros with a Putto and Doves in a Starry Landscape,painting,mythological
"URBANI, Andrea",The Swan Attacked by Dogs,painting,genre
"URBANI, Andrea",The Swan Attacked by Dogs (detail),painting,genre
"URBANI, Andrea",Ceiling fresco,painting,other
"URY, Lesser",Berlin Street Scene (Leipzigerstrasse),painting,landscape
"USSI, Stefano",The Execution of Savonarola,painting,historical
"USSI, Stefano",Expulsion of the Duke of Athens,painting,mythological
"UTENS, Giusto","Villa Medicea, Cafaggiolo",painting,landscape
"UTENS, Giusto","Villa Medicea, Cafaggiolo (detail)",painting,landscape
"UTENS, Giusto",Villa Medicea di Castello,painting,landscape
"UTENS, Giusto",Palazzo Pitti and the Forte Belvedere,painting,landscape
"UTENS, Giusto",Villa di Pratolino,painting,other
"UTRECHT, Adriaen van",Fishmonger's Stall,painting,genre
"UTRECHT, Adriaen van",The Pantry,painting,still-life
"UTRECHT, Adriaen van",Still-Life,painting,still-life
"UTRECHT, Adriaen van",Still-Life with Grapes,painting,still-life
"UTRECHT, Adriaen van",Still-Life with Hare and Birds on a Ring,painting,still-life
"UTRECHT, Adriaen van",Still-Life,painting,still-life
"UTRECHT, Adriaen van",Vanitas Still-Life with a Bouquet and a Skull,painting,still-life
"UTRECHT, Adriaen van",A Variety of Birds,painting,other
"UYL, Jan Jansz. den, the Elder",Still-Life,painting,still-life
"UYL, Jan Jansz. den, the Elder",Breakfast Still-Life with Glass and Metalwork,painting,still-life
"UYL, Jan Jansz. den, the Elder",Remains of a Banquet,painting,still-life
"UYTTENBROECK, Moyses Matheusz van",Bacchanal,painting,mythological
"UYTTENBROECK, Moyses Matheusz van",Landscape with Dancing Bacchantes,painting,landscape
"UYTTENBROECK, Moyses Matheusz van",Landscape with Arcadian Scene,painting,landscape
"UYTTENBROECK, Moyses Matheusz van",Landscape with Drovers and Their Animals Fording a River,painting,landscape
"VAARDT, Jan van der",Portrait of Miss Katherine Bristow,painting,portrait
"VACCARO, Andrea",Assumption of the Virgin,painting,religious
"VACCARO, Andrea",David with the Head of Goliath,painting,religious
"VACCARO, Andrea",Martyrdom of St Bartholomew,painting,religious
"VACCARO, Andrea",St Stephen Taken to His Martyrdom,painting,religious
"VACCARO, Andrea",The Martyrdom of St Sebastian,painting,religious
"VADDER, Lodewijk de",Farmhouses on a Sandy Road near a Well,painting,landscape
"VADDER, Lodewijk de",Landscape with Figures and Animals,painting,landscape
"VADDER, Lodewijk de",Landscape before the Rain,painting,landscape
"VADDER, Lodewijk de",The Soignes Forest,painting,landscape
"VADDER, Lodewijk de",A Wooded Dune Landscape,painting,landscape
"VADDER, Lodewijk de",Wooded Landscape,painting,landscape
"VAFFLARD, Pierre-Auguste",Young Holding his Dead Daughter in his Arms,painting,genre
"VALCKENBORCH, Frederik van",Landscape with a Shipwreck of Aeneas,painting,landscape
"VALCKENBORCH, Frederik van",The Construction of the Tower of Babel,painting,religious
"VALCKENBORCH, Frederik van",The Fire of Troy,painting,historical
"VALCKENBORCH, Frederik van",Mountainous Landscape,painting,landscape
"VALCKENBORCH, Frederik van",Mountainous Village Landscape,painting,landscape
"VALCKENBORCH, Frederik van",Mountainous Village Landscape (detail),painting,landscape
"VALCKENBORCH, Frederik van",Wooded River Landscape,painting,landscape
"VALCKENBORCH, Gillis van",The Wedding of Neptune and Amphitrite,painting,mythological
"VALCKENBORCH, Lucas van",Landscape in Spring,painting,landscape
"VALCKENBORCH, Lucas van",Landscape in Summer,painting,landscape
"VALCKENBORCH, Lucas van",Landscape with a Rural Festival,painting,religious
"VALCKENBORCH, Lucas van",The Massacre of the Innocents,painting,religious
"VALCKENBORCH, Lucas van",Mountainous Landscape,painting,landscape
"VALCKENBORCH, Lucas van",Rocky Landscape,painting,landscape
"VALCKENBORCH, Lucas van",Rocky Landscape,painting,landscape
"VALCKENBORCH, Lucas van",The Tower of Babel,painting,religious
"VALCKENBORCH, Lucas van",View of Antwerp with the Frozen Schelde,painting,landscape
"VALCKENBORCH, Lucas van",View of Huy from Ahin,painting,landscape
"VALCKENBORCH, Marten van I",Adoration of the Magi,painting,religious
"VALCKENBORCH, Marten van I",Tower of Babel,painting,religious
"VALCKENBORCH, Marten van I",Extensive Landscape with a River on the Valley,painting,landscape
"VALCKERT, Werner Jacobsz. van den",Portrait of a Man with Ring and Touchstone,painting,portrait
"VALCKERT, Werner Jacobsz. van den",Five Regents of the Groot-Kramergild,painting,portrait
"VALCKERT, Werner Jacobsz. van den",A Man Cutting Tobacco,painting,genre
"VALDÉS LEAL, Juan de",In Ictu Oculi,painting,still-life
"VALDÉS LEAL, Juan de",Finis Gloriae Mundi,painting,still-life
"VALDÉS LEAL, Juan de",Ascension of Elijah,painting,religious
"VALDÉS LEAL, Juan de",Assumption of the Virgin,painting,religious
"VALDÉS LEAL, Juan de",Carrying the Cross,painting,religious
"VALDÉS LEAL, Juan de",Ecce Homo,painting,religious
"VALDÉS LEAL, Juan de",Head of a Woman,painting,portrait
"VALDÉS LEAL, Juan de",Virgin of the Immaculate Conception with Sts Andrew and John the Baptist,painting,religious
"VALDÉS LEAL, Juan de",Miracle of St Ildefonsus,painting,religious
"VALDÉS LEAL, Juan de",St Jerome,painting,religious
"VALDÉS LEAL, Juan de",The Sacrifice of Isaac,painting,religious
"VALDÉS, Lucas de",Marriage of the Virgin,painting,religious
"VALENCIENNES, Pierre-Henri de",The Ancient City of Agrigento,painting,landscape
"VALENCIENNES, Pierre-Henri de",View of the Convent of Ara Coeli with Pines,painting,landscape
"VALENCIENNES, Pierre-Henri de",Arcadian Landscape,painting,landscape
"VALENCIENNES, Pierre-Henri de",Arcadian Landscape,painting,landscape
"VALENCIENNES, Pierre-Henri de",Figures in a Classical Landscape,painting,landscape
"VALENCIENNES, Pierre-Henri de",Classical Greek Landscape,painting,landscape
"VALENCIENNES, Pierre-Henri de",Ideal Classical Landscape with Washerwomen around a Fountain,painting,landscape
"VALENCIENNES, Pierre-Henri de",Study of Clouds over the Roman Campagna,painting,study
"VALENCIENNES, Pierre-Henri de",Farm-buildings at the Villa Farnese: the Two Poplar Trees,painting,landscape
"VALENCIENNES, Pierre-Henri de",Rome: Study of Clouds,painting,study
"VALENCIENNES, Pierre-Henri de",Storm by a Lake,painting,landscape
"VALENCIENNES, Pierre-Henri de",View of Rome in the Morning,painting,landscape
VALENTIN DE BOULOGNE,Card-sharpers,painting,genre
VALENTIN DE BOULOGNE,Soldiers Playing Cards and Dice (The Cheats),painting,genre
VALENTIN DE BOULOGNE,Company with Fortune-Teller,painting,genre
VALENTIN DE BOULOGNE,Company with Fortune-Teller (detail),painting,genre
VALENTIN DE BOULOGNE,Company with Fortune-Teller (detail),painting,genre
VALENTIN DE BOULOGNE,The Concert,painting,genre
VALENTIN DE BOULOGNE,Crowning with Thorns,painting,religious
VALENTIN DE BOULOGNE,David with the Head of Goliath and Two Soldiers,painting,religious
VALENTIN DE BOULOGNE,Denial of Saint Peter,painting,religious
VALENTIN DE BOULOGNE,Christ Driving the Money Changers out of the Temple,painting,religious
VALENTIN DE BOULOGNE,Expulsion of the Money-Changers from the Temple,painting,religious
VALENTIN DE BOULOGNE,Fortune Teller,painting,genre
VALENTIN DE BOULOGNE,Fortune Teller (detail),painting,genre
VALENTIN DE BOULOGNE,The Fortune Teller,painting,genre
VALENTIN DE BOULOGNE,The Fortune Teller,painting,genre
VALENTIN DE BOULOGNE,The Four Ages of Man,painting,mythological
VALENTIN DE BOULOGNE,Judith and Holofernes,painting,mythological
VALENTIN DE BOULOGNE,Judith,painting,mythological
VALENTIN DE BOULOGNE,The Last Supper,painting,religious
VALENTIN DE BOULOGNE,Martyrdom of St Lawrence,painting,religious
VALENTIN DE BOULOGNE,Portrait of Raffaello Menicucci,painting,portrait
VALENTIN DE BOULOGNE,Musician and Drinkers,painting,genre
VALENTIN DE BOULOGNE,Samson,painting,mythological
VALENTIN DE BOULOGNE,David with the Head of Goliath,painting,religious
VALENTIN DE BOULOGNE,David with the Head of Goliath (detail),painting,religious
VALENTIN DE BOULOGNE,The Judgment of Solomon,painting,religious
VALENTIN DE BOULOGNE,The Judgment of Solomon,painting,religious
VALENTIN DE BOULOGNE,St John the Baptist,painting,religious
VALENTIN DE BOULOGNE,St Jerome,painting,religious
VALENTIN DE BOULOGNE,Martyrdom of St Processus and St Martinian,painting,religious
VALENTIN DE BOULOGNE,The Tribute to Caesar,painting,historical
"VALERIANI, Domenico",Ballroom decoration,painting,interior
"VALESIO, Giovanni Luigi",Ceiling painting,painting,mythological
"VALLAYER-COSTER, Anne",Still-Life,painting,still-life
"VALLAYER-COSTER, Anne","Attributes of Painting, Sculpture, and Architecture",painting,still-life
"VALLAYER-COSTER, Anne",Bouquet of Flowers in a Vase,painting,still-life
"VALLAYER-COSTER, Anne",A Hound with Dead Game in a Landscape,painting,landscape
"VALLAYER-COSTER, Anne",Still-Life of Flowers in a Vase with a Shell,painting,still-life
"VALLAYER-COSTER, Anne",Still-Life with Musical Instruments,painting,still-life
"VALLAYER-COSTER, Anne","Still-Life with Tuft of Marine Plants, Shells and Corals",painting,still-life
"VALLAYER-COSTER, Anne",Portrait of a Violinist,painting,portrait
"VALLIN, Jacques-Antoine",Portrait of a Young Lady in Classical Dress,painting,portrait
"VALLIN, Jacques-Antoine",Sleeping Venus,painting,mythological
"VALLOTTON, Félix",The Ball,painting,genre
"VALLOTTON, Félix",The Bathing-Pool on a Summer Evening,painting,genre
"VALLOTTON, Félix",Interior,painting,interior
"VANDERBANK, John the Younger",Portrait of Martin Folkes,painting,portrait
"VANDERLYN, John","Columbus Landing at Guanahani, 1492",painting,historical
"VANNI, Francesco",St Hyacinthus Raising a Drowned Child,painting,religious
"VANNI, Francesco",Madonna and Child with St Lucy,painting,religious
"VANNI, Lippo",The Betrothal of the Virgin,painting,religious
"VANNI, Lippo",Victory of the Sienese Troops at Val di Chiana in 1363,painting,historical
"VANNINI, Ottavio",General view of the Salone Terreno,painting,interior
"VANNINI, Ottavio",View of the west wall,painting,interior
"VANNINI, Ottavio",View of the west wall (detail),painting,other
"VANNINI, Ottavio",Michelangelo Showing Lorenzo il Magnifico the Head of a Faun,painting,historical
"VANNINI, Ottavio",Michelangelo Showing Lorenzo il Magnifico the Head of a Faun,painting,historical
"VANNINI, Ottavio",Michelangelo Showing Lorenzo il Magnifico the Head of a Faun (detail),painting,historical
"VANNINI, Ottavio",Scenes from the Reign of Cosimo II de' Medici,painting,interior
"VARELA, Francisco",Adoration of the Magi,painting,religious
"VARELA, Francisco",Adoration of the Magi (detail),painting,religious
"VARELA, Francisco",Portrait of the Painter Juan Martínez Montanés,painting,portrait
"VARIN, Quentin",Presentation of Christ in the Temple,painting,religious
"VAROTARI, Chiara",Portrait of a Young Girl,painting,portrait
"VAROTARI, Chiara",Portrait of a Lady,painting,portrait
"VAROTARI, Dario the Elder",Scene from the Story of Jacob,painting,religious
"VASARI, Giorgio",Entombment,painting,religious
"VASARI, Giorgio",Deposition from the Cross,painting,religious
"VASARI, Giorgio",Portrait of Duke Alessandro de' Medici,painting,portrait
"VASARI, Giorgio",Allegory of the Immaculate Conception,painting,religious
"VASARI, Giorgio",Justice,painting,mythological
"VASARI, Giorgio",Patience,painting,mythological
"VASARI, Giorgio",Temptations of St Jerome,painting,religious
"VASARI, Giorgio",The Nativity,painting,religious
"VASARI, Giorgio",Self-Portrait,painting,portrait
"VASARI, Giorgio",Portrait of Lorenzo the Magnificent,painting,portrait
"VASARI, Giorgio",Annunciation,painting,religious
"VASARI, Giorgio",Annunciation,painting,religious
"VASARI, Giorgio",The Prophet Elisha,painting,religious
"VASARI, Giorgio",Marriage at Cana,painting,religious
"VASARI, Giorgio",Martyrdom of St Stephen,painting,religious
"VASARI, Giorgio",Vulcan's Forge,painting,mythological
"VASARI, Giorgio",Incredulity of St Thomas,painting,religious
"VASARI, Giorgio",View of the Studiolo,painting,interior
"VASARI, Giorgio",View of the Studiolo,painting,interior
"VASARI, Giorgio",View of the Studiolo,painting,interior
"VASARI, Giorgio",Decorative details of the Studiolo,painting,other
"VASARI, Giorgio",Allegory Related to Alchemy,painting,mythological
"VASARI, Giorgio",Perseus and Andromeda,painting,mythological
"VASARI, Giorgio",Perseus and Andromeda (detail),painting,mythological
"VASARI, Giorgio",Interor view,painting,interior
"VASARI, Giorgio",Wall decoration,painting,other
"VASARI, Giorgio",Ceiling decoration,painting,other
"VASARI, Giorgio",Ceiling decoration,painting,other
"VASARI, Giorgio",Ceiling decoration (detail),painting,other
"VASARI, Giorgio",Wall decoration,painting,other
"VASARI, Giorgio",Wall decoration (detail),painting,other
"VASARI, Giorgio",Tribute of the Nations to Paul III,painting,religious
"VASARI, Giorgio",Paul III Farnese Names Cardinals and Distributes Benefices,painting,religious
"VASARI, Giorgio",Paul III Farnese Directing the Continuance of St Peter's,painting,religious
"VASARI, Giorgio",Ceiling decoration,painting,interior
"VASARI, Giorgio",Ceiling decoration,painting,interior
"VASARI, Giorgio",Interor view,painting,interior
"VASARI, Giorgio",The Birth of Venus,painting,religious
"VASARI, Giorgio",Sala del Cinquecento,painting,interior
"VASARI, Giorgio",Ceiling of the Sala del Cinquecento (detail),painting,interior
"VASARI, Giorgio",Emperor Maximilian Raising the Siege of Leghorn (detail),painting,historical
"VASARI, Giorgio",The Studio of the Painter,painting,genre
"VASARI, Giorgio",The Studio of the Painter (detail),painting,genre
"VASARI, Giorgio",St Luke Painting the Virgin,painting,religious
"VASARI, Giorgio",St Luke Painting the Virgin (detail),painting,religious
"VASARI, Giorgio",The Last Judgment,painting,religious
"VASARI, Giorgio",The Last Judgment (detail),painting,religious
"VASARI, Giorgio",The Last Judgment (detail),painting,religious
"VASSALLO, Antonio Maria",Childhood of King Cyrus,painting,historical
"VASSILACCHI, Antonio",Conquest of Tyre,painting,historical
"VASSILACCHI, Antonio",Flagellation,painting,religious
"VÁZQUEZ, Alonso",Last Supper,painting,religious
"VÁZQUEZ, Antonio",Altarpiece with Scenes from the Life of the Virgin,painting,religious
"VÁZQUEZ, Antonio",Altarpiece with Scenes from the Life of the Virgin (detail),painting,religious
"VECCHI, Giovanni de'",General view,painting,mythological
"VECCHI, Giovanni de'",View of the ceiling,painting,mythological
"VECCHI, Giovanni de'",View of the ceiling,painting,mythological
"VECCHI, Giovanni de'",View of the ceiling (detail),painting,mythological
"VECCHI, Giovanni de'",View of the ceiling (detail),painting,mythological
"VECCHI, Giovanni de'",View of the ceiling (detail),painting,mythological
"VECCHI, Giovanni de'",General view,painting,mythological
"VECCHI, Giovanni de'",Carrying the Cross,painting,religious
"VECCHIA, Pietro della",Dispute among the Doctors,painting,religious
"VECCHIA, Pietro della",Dispute among the Doctors (detail),painting,religious
"VECCHIA, Pietro della",Portrait of Aloysio Garzoni,painting,portrait
"VECCHIA, Pietro della",The Three Graces,painting,mythological
"VECCHIA, Pietro della",Portrait of a Man in Armour,painting,portrait
"VECCHIA, Pietro della",Man Drawing a Sword,painting,portrait
"VECCHIA, Pietro della",Profile of a Barbary Pirate,painting,portrait
"VECCHIA, Pietro della",Portrait of Titian,painting,portrait
"VECCHIA, Pietro della",Imaginary Self-Portrait of Titian,painting,portrait
VECCHIETTA,Arliquiera (outer shutters),painting,religious
VECCHIETTA,The Blessed Agostino Novello Assigning the Habit of the Hospital to the Rector,painting,religious
VECCHIETTA,Arliquiera (detail),painting,religious
VECCHIETTA,Coronation of Pius II,painting,religious
VECCHIETTA,Ceiling decoration,painting,other
VECCHIETTA,Ceiling decoration,painting,other
VECCHIETTA,Ceiling decoration,painting,other
VECCHIETTA,The Vision of St Sorore,painting,religious
VECCHIETTA,The Vision of St Sorore,painting,historical
VECCHIETTA,The Vision of St Sorore (detail),painting,religious
